epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
91,25080.2,0.85238,0.44503,0.8239,0.67031,0.87949,0.67006,0.50912,0.7358,0.74873,0.80552,0.00703,0.00703,0.00703
92,25366.1,0.85187,0.44387,0.82131,0.6703,0.8796,0.67011,0.50923,0.73546,0.74817,0.80549,0.006997,0.006997,0.006997
93,25645.2,0.85138,0.44215,0.82217,0.67033,0.87974,0.67011,0.50931,0.73513,0.74756,0.80547,0.006964,0.006964,0.006964
94,25929,0.85025,0.44401,0.82139,0.67021,0.87984,0.67026,0.50941,0.73478,0.74752,0.80544,0.006931,0.006931,0.006931
95,26212.8,0.85094,0.4438,0.82178,0.67032,0.87988,0.6704,0.50958,0.73449,0.74754,0.80539,0.006898,0.006898,0.006898
96,26498.5,0.84583,0.44041,0.81973,0.67061,0.8794,0.67046,0.50963,0.73429,0.74774,0.80533,0.006865,0.006865,0.006865
97,26779.7,0.8493,0.44197,0.82086,0.67062,0.87907,0.67039,0.50974,0.73405,0.7478,0.80528,0.006832,0.006832,0.006832
98,27061.7,0.84343,0.43722,0.821,0.67068,0.87914,0.67035,0.50976,0.73378,0.74783,0.80522,0.006799,0.006799,0.006799
99,27345.2,0.8488,0.44199,0.82184,0.67072,0.87912,0.67023,0.50988,0.73336,0.74778,0.80514,0.006766,0.006766,0.006766
100,27630.4,0.85074,0.44133,0.8216,0.67081,0.879,0.67032,0.50985,0.73297,0.7482,0.80512,0.006733,0.006733,0.006733
101,27911.3,0.84454,0.4401,0.82112,0.67066,0.8789,0.67011,0.5097,0.7329,0.74859,0.80508,0.0067,0.0067,0.0067
102,28189.4,0.84778,0.43954,0.8225,0.67064,0.87901,0.67015,0.50988,0.73282,0.74884,0.805,0.006667,0.006667,0.006667
103,28477.8,0.84429,0.43809,0.82084,0.67101,0.87858,0.6703,0.51005,0.73251,0.74906,0.80496,0.006634,0.006634,0.006634
104,28762.3,0.84516,0.43576,0.82191,0.67075,0.87897,0.67028,0.51015,0.73201,0.74902,0.80491,0.006601,0.006601,0.006601
105,29050.4,0.84101,0.43835,0.82019,0.671,0.87875,0.67019,0.51034,0.73189,0.7493,0.80489,0.006568,0.006568,0.006568
106,29337.4,0.8465,0.43605,0.82058,0.67136,0.87826,0.6706,0.51038,0.73156,0.74948,0.80485,0.006535,0.006535,0.006535
107,29617.5,0.84365,0.43822,0.82004,0.67142,0.87816,0.67041,0.51053,0.73134,0.74949,0.80478,0.006502,0.006502,0.006502
108,29903.7,0.84754,0.43965,0.82179,0.67158,0.87819,0.67057,0.51051,0.73102,0.74948,0.80476,0.006469,0.006469,0.006469
109,30189.7,0.84318,0.43713,0.82145,0.67138,0.87847,0.67049,0.51067,0.73086,0.74917,0.80473,0.006436,0.006436,0.006436
110,30479.4,0.84204,0.43855,0.81948,0.6718,0.87868,0.67071,0.51075,0.73038,0.74899,0.80472,0.006403,0.006403,0.006403
111,30771.2,0.84138,0.43708,0.82057,0.67173,0.87849,0.66966,0.50989,0.73017,0.74895,0.80468,0.00637,0.00637,0.00637
112,31049.7,0.8427,0.43739,0.82236,0.67174,0.87833,0.66978,0.51013,0.72985,0.74889,0.8047,0.006337,0.006337,0.006337
113,31329.7,0.84472,0.43745,0.82047,0.67184,0.8788,0.67002,0.51042,0.7294,0.74902,0.80469,0.006304,0.006304,0.006304
114,31612,0.8447,0.43647,0.82053,0.67186,0.87902,0.66963,0.51,0.72935,0.74943,0.80469,0.006271,0.006271,0.006271
115,31892.1,0.83809,0.4355,0.81972,0.67174,0.87898,0.67,0.51042,0.72927,0.74968,0.80464,0.006238,0.006238,0.006238
116,32169,0.84325,0.43692,0.82067,0.67179,0.87928,0.66976,0.51019,0.72908,0.74984,0.80462,0.006205,0.006205,0.006205
117,32456.5,0.84043,0.43359,0.81979,0.67185,0.87912,0.66984,0.51028,0.72876,0.75013,0.8046,0.006172,0.006172,0.006172
