epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
79,20297.8,0.86726,0.43464,0.79914,0.93695,0.80282,0.88253,0.65348,0.78247,0.37974,0.79326,0.002278,0.002278,0.002278
80,20532.1,0.85976,0.43086,0.79803,0.9369,0.80339,0.88322,0.65366,0.78247,0.37956,0.79319,0.002179,0.002179,0.002179
81,20761.3,0.86298,0.4299,0.79861,0.93695,0.80355,0.88332,0.65419,0.78225,0.37933,0.79311,0.00208,0.00208,0.00208
82,21007.2,0.85793,0.42564,0.79755,0.93788,0.80351,0.88352,0.65455,0.78204,0.37885,0.79304,0.001981,0.001981,0.001981
83,21235.8,0.85885,0.42567,0.79767,0.93785,0.80306,0.88373,0.65483,0.78172,0.37849,0.79294,0.001882,0.001882,0.001882
84,21462.5,0.85256,0.42481,0.79816,0.93675,0.80379,0.88394,0.65499,0.78161,0.37822,0.79286,0.001783,0.001783,0.001783
85,21709,0.84719,0.42188,0.79691,0.9385,0.8029,0.88402,0.65551,0.78122,0.37775,0.7928,0.001684,0.001684,0.001684
86,21944.5,0.85181,0.42033,0.79768,0.93812,0.80331,0.88429,0.65539,0.7811,0.37784,0.79276,0.001585,0.001585,0.001585
87,22173,0.84368,0.41603,0.79688,0.93839,0.80327,0.88432,0.6557,0.78082,0.37741,0.79265,0.001486,0.001486,0.001486
88,22418.7,0.84177,0.41266,0.79765,0.93839,0.80324,0.88471,0.6559,0.78066,0.37711,0.79257,0.001387,0.001387,0.001387
89,22650.5,0.83944,0.41374,0.7958,0.93807,0.80363,0.88493,0.65654,0.78043,0.37701,0.79248,0.001288,0.001288,0.001288
90,22881.5,0.83774,0.41054,0.79556,0.93857,0.80314,0.88505,0.65679,0.78032,0.37693,0.79239,0.001189,0.001189,0.001189
91,23125.3,0.82489,0.40763,0.79764,0.93731,0.8043,0.88503,0.657,0.78036,0.37678,0.79233,0.00109,0.00109,0.00109
92,23357.6,0.81632,0.4002,0.79629,0.93816,0.80412,0.88539,0.658,0.77956,0.37638,0.7923,0.000991,0.000991,0.000991
93,23586.1,0.81144,0.39568,0.79587,0.93784,0.80452,0.88584,0.65804,0.77984,0.37614,0.79217,0.000892,0.000892,0.000892
94,23824.8,0.80696,0.39364,0.79461,0.93819,0.80484,0.88588,0.65824,0.77935,0.37587,0.79214,0.000793,0.000793,0.000793
95,24060.9,0.80698,0.39241,0.79666,0.93824,0.80483,0.88593,0.65845,0.77984,0.37577,0.79212,0.000694,0.000694,0.000694
96,24289.9,0.80313,0.38834,0.79542,0.93748,0.80543,0.886,0.65898,0.77942,0.37535,0.79205,0.000595,0.000595,0.000595
97,24525.4,0.79126,0.38279,0.7945,0.93685,0.80637,0.88676,0.65958,0.77892,0.37485,0.79199,0.000496,0.000496,0.000496
98,24760,0.79065,0.37972,0.79531,0.93791,0.80622,0.88675,0.65989,0.77858,0.37399,0.79191,0.000397,0.000397,0.000397
99,24991.7,0.7939,0.37703,0.79733,0.93796,0.80595,0.88667,0.66007,0.77847,0.37393,0.79187,0.000298,0.000298,0.000298
100,25224.5,0.78811,0.37618,0.79394,0.93834,0.80606,0.88696,0.66032,0.77796,0.37333,0.79183,0.000199,0.000199,0.000199
