epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
66,6897.33,1.08796,0.50564,0.76599,0.89337,0.59684,0.72901,0.50063,0.94277,0.45395,0.76693,0.003565,0.003565,0.003565
67,7035.39,1.08101,0.50391,0.7662,0.88929,0.59708,0.73371,0.50601,0.93894,0.45262,0.76685,0.003466,0.003466,0.003466
68,7192.96,1.07721,0.5027,0.76666,0.89077,0.59679,0.73656,0.51097,0.9368,0.45281,0.76627,0.003367,0.003367,0.003367
69,7354.23,1.07066,0.5011,0.76655,0.89219,0.59609,0.73671,0.51074,0.93751,0.45229,0.76638,0.003268,0.003268,0.003268
70,7486.85,1.08317,0.50437,0.76428,0.89089,0.59684,0.73459,0.50849,0.93589,0.45,0.76621,0.003169,0.003169,0.003169
71,7643.33,1.07715,0.50171,0.76622,0.89618,0.59461,0.73615,0.51052,0.93627,0.45029,0.76632,0.00307,0.00307,0.00307
72,7799.6,1.06544,0.49368,0.76548,0.89792,0.59667,0.73817,0.51243,0.93428,0.44791,0.76612,0.002971,0.002971,0.002971
73,7949.23,1.07361,0.50057,0.76599,0.89496,0.59684,0.73662,0.51221,0.93268,0.44719,0.76594,0.002872,0.002872,0.002872
74,8096.87,1.06584,0.49425,0.76502,0.89454,0.59832,0.73438,0.50957,0.93371,0.44752,0.76591,0.002773,0.002773,0.002773
75,8271.89,1.06226,0.49113,0.76465,0.89267,0.597,0.73464,0.51057,0.93206,0.4476,0.7658,0.002674,0.002674,0.002674
76,8401.74,1.05984,0.49106,0.76492,0.89273,0.59741,0.73594,0.51166,0.93088,0.44629,0.7656,0.002575,0.002575,0.002575
77,8568.62,1.05418,0.48979,0.76332,0.8956,0.59807,0.73648,0.51261,0.93034,0.44314,0.76564,0.002476,0.002476,0.002476
78,8722.26,1.05477,0.48691,0.76632,0.89368,0.59914,0.73929,0.51428,0.92935,0.44362,0.76536,0.002377,0.002377,0.002377
79,8870.89,1.04184,0.486,0.76389,0.8955,0.59923,0.73983,0.51547,0.92871,0.44239,0.76526,0.002278,0.002278,0.002278
80,9012.09,1.04508,0.48208,0.76295,0.8956,0.60025,0.74268,0.51767,0.92612,0.44188,0.76518,0.002179,0.002179,0.002179
81,9193.81,1.04366,0.48368,0.76253,0.89417,0.59881,0.74071,0.51561,0.92463,0.44162,0.76502,0.00208,0.00208,0.00208
82,9323.62,1.03014,0.47712,0.76406,0.8944,0.5989,0.74146,0.51706,0.92218,0.44106,0.7648,0.001981,0.001981,0.001981
83,9488.66,1.03571,0.47651,0.76237,0.89267,0.597,0.74119,0.51807,0.92038,0.44041,0.7647,0.001882,0.001882,0.001882
84,9637.24,1.02856,0.47861,0.76257,0.89235,0.59709,0.74161,0.51855,0.91943,0.44061,0.76463,0.001783,0.001783,0.001783
85,9784.34,1.02875,0.47058,0.76174,0.89332,0.59848,0.74241,0.51907,0.91913,0.43968,0.76439,0.001684,0.001684,0.001684
86,9917.09,1.02164,0.47211,0.76246,0.89482,0.59749,0.74206,0.51928,0.91747,0.43978,0.76444,0.001585,0.001585,0.001585
87,10094.6,1.02484,0.47324,0.76324,0.89482,0.59824,0.74152,0.51844,0.9155,0.43835,0.76418,0.001486,0.001486,0.001486
88,10229.7,1.02008,0.46594,0.76122,0.89507,0.59825,0.74155,0.51852,0.91418,0.4376,0.7641,0.001387,0.001387,0.001387
89,10393,1.0177,0.46842,0.7603,0.89581,0.59815,0.74202,0.51871,0.91181,0.43668,0.76385,0.001288,0.001288,0.001288
90,10541.2,1.0017,0.46468,0.76229,0.89486,0.59873,0.74253,0.52047,0.9102,0.43544,0.76388,0.001189,0.001189,0.001189
91,10695.2,0.96597,0.45234,0.76685,0.89337,0.597,0.74108,0.51992,0.91251,0.43631,0.76388,0.00109,0.00109,0.00109
92,10825.9,0.95348,0.44325,0.76569,0.89552,0.59763,0.7415,0.52005,0.9121,0.43687,0.76383,0.000991,0.000991,0.000991
93,10996.5,0.95007,0.44343,0.76753,0.89678,0.59675,0.74206,0.5202,0.91291,0.43701,0.76381,0.000892,0.000892,0.000892
94,11140.8,0.94274,0.4354,0.76599,0.89548,0.59815,0.74321,0.52116,0.91314,0.43678,0.76385,0.000793,0.000793,0.000793
95,11286.5,0.94165,0.43947,0.7648,0.89604,0.59809,0.74356,0.52191,0.91377,0.43707,0.76379,0.000694,0.000694,0.000694
96,11444.9,0.93747,0.43797,0.76536,0.89586,0.59834,0.74341,0.52166,0.91414,0.43725,0.76371,0.000595,0.000595,0.000595
97,11600,0.9357,0.4339,0.76634,0.8961,0.59779,0.74338,0.52181,0.91454,0.43718,0.7637,0.000496,0.000496,0.000496
98,11729.4,0.92117,0.42484,0.76427,0.89643,0.59815,0.74343,0.5217,0.9142,0.43764,0.76355,0.000397,0.000397,0.000397
99,11892,0.9231,0.4252,0.76346,0.89731,0.59741,0.74346,0.52169,0.91501,0.43727,0.76351,0.000298,0.000298,0.000298
100,12056.3,0.91863,0.42275,0.76416,0.89696,0.59733,0.74309,0.52217,0.91475,0.43738,0.76353,0.000199,0.000199,0.000199
