epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
18,4705.66,1.10109,0.57526,0.809,0.90367,0.68061,0.78064,0.53705,0.92361,0.46803,0.79427,0.008317,0.008317,0.008317
19,4969.11,1.09478,0.57314,0.8084,0.90326,0.68482,0.78442,0.54157,0.91455,0.46102,0.79313,0.008218,0.008218,0.008218
20,5239.42,1.08243,0.56662,0.80634,0.90189,0.68648,0.7879,0.54572,0.91281,0.45849,0.79246,0.008119,0.008119,0.008119
21,5507.48,1.08184,0.56276,0.80745,0.89809,0.68825,0.78601,0.54387,0.90966,0.45708,0.79228,0.00802,0.00802,0.00802
22,5767.9,1.07277,0.55951,0.80564,0.89865,0.69009,0.78789,0.54769,0.90078,0.4524,0.7917,0.007921,0.007921,0.007921
23,6046.93,1.07015,0.55861,0.80672,0.90032,0.68882,0.78839,0.55048,0.89431,0.44784,0.79092,0.007822,0.007822,0.007822
24,6314.31,1.06927,0.55709,0.80451,0.90217,0.69019,0.78948,0.55012,0.89196,0.44508,0.79065,0.007723,0.007723,0.007723
25,6580.25,1.06291,0.55235,0.80368,0.9033,0.69262,0.79124,0.55145,0.88982,0.44328,0.79019,0.007624,0.007624,0.007624
26,6837.75,1.05449,0.54758,0.80302,0.90402,0.69029,0.79145,0.55421,0.8835,0.44186,0.78985,0.007525,0.007525,0.007525
27,7103.09,1.04615,0.54145,0.80469,0.90403,0.69115,0.79222,0.55444,0.88015,0.43895,0.78934,0.007426,0.007426,0.007426
28,7367.01,1.04786,0.54204,0.80286,0.9077,0.69058,0.79296,0.5563,0.87626,0.43626,0.78896,0.007327,0.007327,0.007327
29,7637.18,1.03982,0.53994,0.80113,0.90372,0.69221,0.79305,0.55768,0.87299,0.43509,0.78871,0.007228,0.007228,0.007228
30,7910.22,1.03741,0.53975,0.80232,0.89967,0.69346,0.79232,0.55668,0.87343,0.43437,0.78871,0.007129,0.007129,0.007129
31,8162.53,1.02853,0.52974,0.80118,0.90128,0.69283,0.79319,0.55811,0.87176,0.43289,0.78857,0.00703,0.00703,0.00703
32,8431.4,1.03125,0.53234,0.80245,0.90209,0.6926,0.79422,0.55903,0.86941,0.4315,0.78829,0.006931,0.006931,0.006931
33,8688.72,1.02096,0.5274,0.80095,0.9009,0.69417,0.79487,0.55983,0.86711,0.43027,0.78805,0.006832,0.006832,0.006832
34,8954.21,1.02639,0.52891,0.80076,0.90143,0.6945,0.79531,0.55999,0.86534,0.42877,0.78787,0.006733,0.006733,0.006733
35,9204.37,1.02319,0.52874,0.80014,0.90336,0.69409,0.79532,0.5609,0.86277,0.42759,0.78773,0.006634,0.006634,0.006634
36,9461.83,1.01902,0.52521,0.80028,0.90411,0.69371,0.79587,0.56145,0.86091,0.42693,0.78752,0.006535,0.006535,0.006535
37,9712.33,1.01624,0.5245,0.80079,0.9048,0.69364,0.79613,0.56214,0.86033,0.42636,0.78732,0.006436,0.006436,0.006436
38,9971.36,1.01548,0.52039,0.79939,0.90513,0.69377,0.79634,0.56264,0.85916,0.42525,0.78722,0.006337,0.006337,0.006337
39,10228.8,1.00803,0.51474,0.79903,0.90392,0.69426,0.79672,0.56288,0.85851,0.42424,0.78708,0.006238,0.006238,0.006238
40,10487.3,1.0083,0.51576,0.79982,0.90462,0.69454,0.79711,0.56379,0.85799,0.4237,0.78703,0.006139,0.006139,0.006139
41,10730.9,1.00655,0.51358,0.79969,0.90398,0.695,0.7978,0.56415,0.85723,0.42271,0.78695,0.00604,0.00604,0.00604
42,10989,1.00246,0.51196,0.79836,0.90403,0.69537,0.79835,0.56478,0.85605,0.42211,0.78685,0.005941,0.005941,0.005941
43,11254.7,0.99569,0.51022,0.79859,0.90403,0.69537,0.7983,0.56572,0.85459,0.42128,0.78675,0.005842,0.005842,0.005842
44,11521.7,0.99603,0.50947,0.79831,0.90407,0.69575,0.79835,0.56601,0.85339,0.42104,0.78661,0.005743,0.005743,0.005743
45,11778.7,0.98695,0.50445,0.79679,0.9036,0.69618,0.79848,0.56652,0.85261,0.4204,0.78656,0.005644,0.005644,0.005644
46,12035,0.98968,0.50491,0.79697,0.90343,0.69633,0.7984,0.56662,0.85194,0.42034,0.78646,0.005545,0.005545,0.005545
47,12291.2,0.98722,0.50456,0.79706,0.90334,0.69667,0.79852,0.5667,0.85192,0.41975,0.78638,0.005446,0.005446,0.005446
48,12557.8,0.98448,0.50044,0.79708,0.90376,0.69632,0.79842,0.56701,0.85161,0.41951,0.78634,0.005347,0.005347,0.005347
49,12818.9,0.97572,0.4955,0.79686,0.90343,0.69636,0.79861,0.5671,0.85088,0.41895,0.78627,0.005248,0.005248,0.005248
50,13089.9,0.98115,0.5006,0.79652,0.90336,0.69654,0.79905,0.56718,0.85042,0.41836,0.78622,0.005149,0.005149,0.005149
51,13338.5,0.97522,0.49392,0.79597,0.90289,0.69646,0.79916,0.56771,0.85027,0.41851,0.78616,0.00505,0.00505,0.00505
52,13598.2,0.96864,0.49263,0.79635,0.90247,0.69765,0.79952,0.56832,0.84967,0.41796,0.78608,0.004951,0.004951,0.004951
53,13884.2,0.9702,0.49172,0.79648,0.90217,0.69814,0.79982,0.56834,0.84995,0.41756,0.78603,0.004852,0.004852,0.004852
54,14208.6,0.96814,0.49111,0.79488,0.90214,0.69834,0.8002,0.56886,0.84844,0.417,0.78593,0.004753,0.004753,0.004753
55,14531.6,0.9676,0.48995,0.79602,0.90245,0.69867,0.80053,0.56915,0.84846,0.41676,0.78584,0.004654,0.004654,0.004654
56,14873,0.96613,0.48703,0.79539,0.90302,0.69881,0.80068,0.56932,0.84843,0.41601,0.7858,0.004555,0.004555,0.004555
57,15211.2,0.95929,0.48275,0.79548,0.90412,0.6988,0.80108,0.56999,0.84808,0.41559,0.78571,0.004456,0.004456,0.004456
58,15537.1,0.95927,0.48346,0.79568,0.90263,0.69953,0.80144,0.57011,0.84764,0.41524,0.7856,0.004357,0.004357,0.004357
59,15876.7,0.9547,0.48206,0.79313,0.90319,0.69936,0.80196,0.57075,0.84752,0.41485,0.78551,0.004258,0.004258,0.004258
60,16187.1,0.95918,0.4821,0.79369,0.90297,0.69991,0.80227,0.5711,0.84633,0.41433,0.78538,0.004159,0.004159,0.004159
61,16516.6,0.95319,0.48079,0.79434,0.90342,0.70022,0.80231,0.57128,0.84561,0.41393,0.78529,0.00406,0.00406,0.00406
62,16847.1,0.94667,0.47664,0.79356,0.90319,0.70006,0.80236,0.57133,0.84553,0.41305,0.78523,0.003961,0.003961,0.003961
63,17174.8,0.94558,0.47403,0.79425,0.90254,0.70087,0.80257,0.57174,0.84506,0.41284,0.78513,0.003862,0.003862,0.003862
64,17503.4,0.94417,0.47321,0.79331,0.90302,0.70069,0.80265,0.57215,0.84349,0.41209,0.78503,0.003763,0.003763,0.003763
65,17834.5,0.94328,0.47284,0.79321,0.90207,0.70112,0.80294,0.57289,0.84195,0.41081,0.78495,0.003664,0.003664,0.003664
66,18171.6,0.93673,0.4694,0.79213,0.90289,0.70124,0.80354,0.57351,0.8413,0.4104,0.7849,0.003565,0.003565,0.003565
67,18497.3,0.93881,0.46893,0.79346,0.90335,0.70143,0.80379,0.57399,0.84033,0.40992,0.78481,0.003466,0.003466,0.003466
68,18847.1,0.93627,0.46517,0.7924,0.90264,0.70186,0.80405,0.57446,0.83934,0.40958,0.78468,0.003367,0.003367,0.003367
69,19169.6,0.93619,0.46709,0.79225,0.90338,0.70207,0.80438,0.57535,0.83844,0.40917,0.7846,0.003268,0.003268,0.003268
70,19493.9,0.93064,0.46449,0.79145,0.90365,0.70214,0.80497,0.57598,0.8377,0.40837,0.78456,0.003169,0.003169,0.003169
71,19823.2,0.92436,0.46056,0.79229,0.90379,0.703,0.80541,0.57639,0.83667,0.40801,0.78447,0.00307,0.00307,0.00307
72,20151.8,0.92566,0.46037,0.79149,0.9051,0.70288,0.80597,0.57712,0.83523,0.40674,0.78437,0.002971,0.002971,0.002971
73,20488,0.9231,0.45967,0.79224,0.90528,0.70373,0.80623,0.5778,0.83483,0.40625,0.7843,0.002872,0.002872,0.002872
74,20813.5,0.9179,0.45555,0.79109,0.9061,0.70357,0.80687,0.57844,0.83414,0.40568,0.78423,0.002773,0.002773,0.002773
75,21150.3,0.91861,0.45566,0.7908,0.90662,0.70365,0.80718,0.57907,0.83319,0.40515,0.78418,0.002674,0.002674,0.002674
76,21475.7,0.91155,0.45133,0.79003,0.907,0.704,0.80768,0.58015,0.83167,0.40405,0.78407,0.002575,0.002575,0.002575
77,21814.6,0.91142,0.45024,0.79047,0.9071,0.70414,0.808,0.58058,0.83113,0.40356,0.784,0.002476,0.002476,0.002476
78,22142.9,0.91205,0.45132,0.79028,0.90657,0.70467,0.80837,0.58104,0.83043,0.40283,0.7839,0.002377,0.002377,0.002377
79,22475.3,0.90731,0.4482,0.7911,0.90605,0.705,0.80864,0.58143,0.82985,0.40237,0.78377,0.002278,0.002278,0.002278
80,22804.9,0.90462,0.44375,0.7899,0.90648,0.70529,0.80898,0.58179,0.82952,0.40179,0.78366,0.002179,0.002179,0.002179
81,23130.1,0.89846,0.44205,0.78962,0.90695,0.70549,0.80943,0.58217,0.82891,0.40132,0.78358,0.00208,0.00208,0.00208
82,23468.8,0.90075,0.44285,0.788,0.90705,0.706,0.80975,0.58271,0.82769,0.40049,0.78349,0.001981,0.001981,0.001981
83,23792.1,0.895,0.43861,0.78928,0.90745,0.70557,0.81004,0.58341,0.82713,0.39991,0.7834,0.001882,0.001882,0.001882
84,24132.9,0.89732,0.43816,0.78865,0.90722,0.70627,0.81018,0.5838,0.82702,0.39981,0.78329,0.001783,0.001783,0.001783
85,24456.3,0.8864,0.43404,0.78862,0.90813,0.70627,0.81062,0.58406,0.82629,0.3992,0.78322,0.001684,0.001684,0.001684
86,24793.4,0.88398,0.43346,0.78816,0.90934,0.70563,0.81093,0.58469,0.82599,0.3985,0.78314,0.001585,0.001585,0.001585
87,25125.2,0.88131,0.43015,0.78837,0.90876,0.70643,0.81134,0.58553,0.82494,0.39792,0.78306,0.001486,0.001486,0.001486
88,25456.9,0.88396,0.43087,0.78792,0.90961,0.70672,0.81187,0.5862,0.82365,0.39719,0.78296,0.001387,0.001387,0.001387
89,25796.1,0.87742,0.42443,0.78781,0.90967,0.70676,0.81241,0.58701,0.82285,0.39624,0.78287,0.001288,0.001288,0.001288
90,26117.1,0.87679,0.42517,0.78694,0.9106,0.707,0.81284,0.58754,0.82179,0.39572,0.78275,0.001189,0.001189,0.001189
91,26458.9,0.85645,0.41882,0.78726,0.91065,0.70744,0.8133,0.58799,0.8212,0.39528,0.78263,0.00109,0.00109,0.00109
92,26778.5,0.85501,0.41388,0.7868,0.91145,0.70732,0.81367,0.58898,0.82069,0.395,0.78259,0.000991,0.000991,0.000991
93,27113.1,0.84888,0.41127,0.7873,0.91121,0.70766,0.81399,0.58967,0.81951,0.39404,0.78249,0.000892,0.000892,0.000892
94,27433.4,0.84265,0.40564,0.78598,0.91121,0.70772,0.81445,0.59038,0.81894,0.39374,0.78242,0.000793,0.000793,0.000793
95,27775.2,0.83638,0.40341,0.78647,0.91198,0.70777,0.81502,0.59065,0.81849,0.39294,0.78231,0.000694,0.000694,0.000694
96,28104,0.83291,0.39884,0.78685,0.91277,0.70788,0.81534,0.59136,0.81787,0.39227,0.78226,0.000595,0.000595,0.000595
97,28448.8,0.83408,0.39854,0.78525,0.91325,0.70782,0.81572,0.59167,0.81765,0.39176,0.78217,0.000496,0.000496,0.000496
98,28776,0.82724,0.39432,0.7856,0.91341,0.70801,0.81614,0.59205,0.81739,0.39137,0.78205,0.000397,0.000397,0.000397
99,29103.8,0.82299,0.38936,0.78678,0.91415,0.70806,0.8166,0.59278,0.81619,0.39081,0.78197,0.000298,0.000298,0.000298
100,29441.6,0.82262,0.38729,0.78483,0.91427,0.70794,0.81687,0.59352,0.81507,0.39009,0.78189,0.000199,0.000199,0.000199
